customer_id,customer_name,gender,age,city,state,country,signup_date,customer_segment,income_group
1442,Customer_1442,M,63,San Diego,CA,USA,2022-04-10,Premium,Medium
1443,Customer_1443,M,42,New York,NY,USA,2022-11-17,Premium,Low
1444,Customer_1444,F,33,Sydney,NSW,Australia,2024-04-22,Regular,Medium
1445,Customer_1445,F,40,Dallas,TX,USA,2022-05-09,Corporate,High
1446,Customer_1446,F,59,Manchester,England,UK,2022-09-09,Corporate,Medium
1447,Customer_1447,M,20,Sydney,NSW,Australia,2022-01-10,Regular,Medium
1448,Customer_1448,M,39,Austin,TX,USA,2024-05-24,Premium,High
1449,Customer_1449,F,31,Toronto,ON,Canada,2024-06-15,Regular,Medium
1450,Customer_1450,F,50,Toronto,ON,Canada,2023-09-10,Regular,Medium
1451,Customer_1451,F,48,Munich,Bavaria,Germany,2023-05-28,Regular,High
1452,Customer_1452,F,70,Munich,Bavaria,Germany,2022-08-25,Corporate,Medium
1453,Customer_1453,F,50,Sydney,NSW,Australia,2022-11-04,Regular,High
1454,Customer_1454,F,18,New York,NY,USA,2022-08-08,Regular,Medium
1455,Customer_1455,M,41,Munich,Bavaria,Germany,2023-01-29,Corporate,Medium
1456,Customer_1456,F,39,London,England,UK,2022-11-10,Corporate,High
1457,Customer_1457,M,46,Munich,Bavaria,Germany,2024-01-24,Regular,Medium
1458,Customer_1458,M,70,Dallas,TX,USA,2023-10-14,Regular,High
1459,Customer_1459,F,44,Munich,Bavaria,Germany,2023-03-24,Premium,Medium
1460,Customer_1460,M,66,Vancouver,BC,Canada,2023-07-13,Premium,Medium
1461,Customer_1461,M,21,London,England,UK,2024-03-02,Corporate,Low
1462,Customer_1462,M,22,London,England,UK,2023-03-16,Regular,Low
1463,Customer_1463,F,68,Toronto,ON,Canada,2022-08-01,Regular,High
1464,Customer_1464,F,32,Manchester,England,UK,2022-06-07,Corporate,High
1465,Customer_1465,M,21,Sydney,NSW,Australia,2022-03-13,Regular,Medium
1466,Customer_1466,F,44,Sydney,NSW,Australia,2022-10-25,Corporate,Medium
1467,Customer_1467,F,60,Toronto,ON,Canada,2022-07-13,Premium,Low
1468,Customer_1468,M,50,Sydney,NSW,Australia,2022-04-10,Corporate,Low
1469,Customer_1469,F,69,Toronto,ON,Canada,2022-02-04,Premium,Medium
1470,Customer_1470,F,49,Sydney,NSW,Australia,2023-04-06,Premium,Medium
1471,Customer_1471,F,48,Manchester,England,UK,2023-11-17,Corporate,High
1472,Customer_1472,M,69,Vancouver,BC,Canada,2023-02-06,Premium,Low
1473,Customer_1473,M,23,Munich,Bavaria,Germany,2022-05-06,Premium,Medium
1474,Customer_1474,F,51,Munich,Bavaria,Germany,2022-06-23,Regular,Medium
1475,Customer_1475,F,63,Munich,Bavaria,Germany,2023-06-11,Regular,High
1476,Customer_1476,M,37,Manchester,England,UK,2024-06-10,Corporate,Low
1477,Customer_1477,M,64,Dallas,TX,USA,2022-02-09,Premium,Low
1478,Customer_1478,F,67,Manchester,England,UK,2022-04-27,Corporate,High
1479,Customer_1479,M,19,Munich,Bavaria,Germany,2022-02-02,Premium,Medium
1480,Customer_1480,F,34,New York,NY,USA,2024-01-21,Regular,Low
1481,Customer_1481,F,28,Munich,Bavaria,Germany,2022-11-19,Corporate,Low
1482,Customer_1482,M,46,Sydney,NSW,Australia,2023-03-22,Regular,High
1483,Customer_1483,M,36,Austin,TX,USA,2023-12-28,Corporate,Low
1484,Customer_1484,F,35,Munich,Bavaria,Germany,2024-06-15,Regular,Low
1485,Customer_1485,M,62,London,England,UK,2022-01-04,Regular,Low
1486,Customer_1486,M,35,Sydney,NSW,Australia,2024-02-28,Regular,Low
1487,Customer_1487,F,51,Munich,Bavaria,Germany,2022-05-29,Corporate,High
1488,Customer_1488,M,20,Sydney,NSW,Australia,2022-11-10,Premium,Medium
1489,Customer_1489,F,64,Vancouver,BC,Canada,2024-04-15,Premium,High
1490,Customer_1490,F,66,Manchester,England,UK,2024-04-13,Regular,Medium
1491,Customer_1491,F,43,Sydney,NSW,Australia,2024-05-09,Corporate,Low
1492,Customer_1492,M,68,London,England,UK,2023-05-13,Regular,Low
1493,Customer_1493,F,46,Toronto,ON,Canada,2023-07-29,Premium,Low
1494,Customer_1494,F,46,London,England,UK,2023-04-27,Regular,Low
1495,Customer_1495,F,67,Vancouver,BC,Canada,2022-09-29,Regular,Low
1496,Customer_1496,M,33,Munich,Bavaria,Germany,2024-02-14,Corporate,High
1497,Customer_1497,M,43,Manchester,England,UK,2022-02-06,Corporate,Medium
1498,Customer_1498,M,70,Sydney,NSW,Australia,2022-12-07,Regular,Low
1499,Customer_1499,F,32,San Diego,CA,USA,2024-02-13,Regular,Medium
1500,Customer_1500,M,40,Sydney,NSW,Australia,2022-12-22,Premium,High
1501,Customer_1501,F,69,London,England,UK,2023-04-27,Premium,High
1502,Customer_1502,M,24,Munich,Bavaria,Germany,2022-11-29,Regular,Medium
1503,Customer_1503,F,66,Sydney,NSW,Australia,2023-06-28,Regular,Low
1504,Customer_1504,M,42,Munich,Bavaria,Germany,2023-03-22,Corporate,Medium
1505,Customer_1505,M,60,Toronto,ON,Canada,2024-05-30,Regular,Low
1506,Customer_1506,M,21,Vancouver,BC,Canada,2023-03-20,Premium,Medium
1507,Customer_1507,F,24,Los Angeles,CA,USA,2023-04-10,Corporate,Medium
1508,Customer_1508,M,55,Vancouver,BC,Canada,2023-04-01,Regular,High
1509,Customer_1509,M,24,Toronto,ON,Canada,2023-12-18,Corporate,Medium
1510,Customer_1510,M,32,Toronto,ON,Canada,2023-03-17,Regular,Medium
1511,Customer_1511,M,38,London,England,UK,2023-02-24,Corporate,Low
1512,Customer_1512,M,29,Munich,Bavaria,Germany,2022-12-30,Premium,Medium
1513,Customer_1513,M,54,Vancouver,BC,Canada,2023-10-06,Regular,High
1514,Customer_1514,F,32,Los Angeles,CA,USA,2023-01-30,Regular,Low
1515,Customer_1515,M,50,London,England,UK,2022-06-03,Regular,Medium
1516,Customer_1516,F,69,New York,NY,USA,2024-05-12,Regular,High
1517,Customer_1517,F,66,Vancouver,BC,Canada,2023-12-21,Premium,Low
1518,Customer_1518,F,49,Dallas,TX,USA,2023-12-18,Corporate,Medium
1519,Customer_1519,M,54,Vancouver,BC,Canada,2022-08-18,Premium,Medium
1520,Customer_1520,M,34,Toronto,ON,Canada,2024-05-11,Premium,Medium
1521,Customer_1521,F,35,New York,NY,USA,2023-02-08,Corporate,Medium
1522,Customer_1522,F,44,Sydney,NSW,Australia,2023-11-03,Premium,Low
1523,Customer_1523,F,45,Sydney,NSW,Australia,2023-10-20,Corporate,Medium
1524,Customer_1524,M,27,Sydney,NSW,Australia,2024-01-20,Premium,Medium
1525,Customer_1525,F,41,Vancouver,BC,Canada,2024-05-11,Regular,Low
1526,Customer_1526,M,63,Vancouver,BC,Canada,2024-05-29,Regular,High
1527,Customer_1527,F,51,Los Angeles,CA,USA,2024-04-22,Corporate,High
1528,Customer_1528,M,52,Munich,Bavaria,Germany,2022-07-17,Corporate,Low
1529,Customer_1529,F,70,Munich,Bavaria,Germany,2022-04-09,Premium,Medium
1530,Customer_1530,F,36,Munich,Bavaria,Germany,2022-12-27,Regular,Medium
1531,Customer_1531,F,27,New York,NY,USA,2023-08-08,Premium,Medium
1532,Customer_1532,M,37,Dallas,TX,USA,2023-01-18,Corporate,Low
1533,Customer_1533,M,35,Toronto,ON,Canada,2022-01-04,Premium,Medium
1534,Customer_1534,M,70,Sydney,NSW,Australia,2022-12-19,Premium,High
1535,Customer_1535,F,40,Munich,Bavaria,Germany,2022-01-28,Corporate,Low
1536,Customer_1536,F,35,New York,NY,USA,2024-04-17,Regular,Low
1537,Customer_1537,F,18,Toronto,ON,Canada,2023-10-12,Regular,High
1538,Customer_1538,M,41,Dallas,TX,USA,2022-11-07,Corporate,Medium
1539,Customer_1539,M,67,Toronto,ON,Canada,2022-07-05,Premium,Medium
1540,Customer_1540,F,69,London,England,UK,2024-01-13,Corporate,High
1541,Customer_1541,F,34,Toronto,ON,Canada,2022-01-28,Premium,Low
1542,Customer_1542,F,64,Munich,Bavaria,Germany,2022-04-17,Regular,Low
1543,Customer_1543,M,35,Sydney,NSW,Australia,2024-01-23,Premium,High
1544,Customer_1544,F,19,Sydney,NSW,Australia,2024-02-22,Regular,High
1545,Customer_1545,F,56,London,England,UK,2022-09-04,Corporate,Medium
1546,Customer_1546,M,43,Vancouver,BC,Canada,2022-12-02,Premium,Low
1547,Customer_1547,F,31,San Diego,CA,USA,2022-08-22,Regular,High
1548,Customer_1548,F,67,Munich,Bavaria,Germany,2023-01-05,Corporate,Medium
1549,Customer_1549,F,53,Toronto,ON,Canada,2022-10-23,Premium,Low
1550,Customer_1550,F,34,London,England,UK,2023-04-10,Corporate,Low
1551,Customer_1551,M,39,New York,NY,USA,2022-12-15,Regular,Low
1552,Customer_1552,F,30,Vancouver,BC,Canada,2022-05-04,Premium,Medium
1553,Customer_1553,F,51,London,England,UK,2024-06-14,Regular,High
1554,Customer_1554,M,27,San Diego,CA,USA,2022-01-13,Regular,Medium
1555,Customer_1555,M,47,Munich,Bavaria,Germany,2022-06-10,Corporate,High
1556,Customer_1556,M,24,Dallas,TX,USA,2023-10-24,Corporate,High
1557,Customer_1557,F,25,London,England,UK,2024-02-25,Premium,Medium
1558,Customer_1558,M,43,Vancouver,BC,Canada,2022-07-05,Premium,Medium
1559,Customer_1559,F,60,Munich,Bavaria,Germany,2023-05-02,Corporate,High
1560,Customer_1560,M,20,Vancouver,BC,Canada,2022-10-25,Regular,Medium
1561,Customer_1561,M,37,Sydney,NSW,Australia,2022-05-19,Premium,Medium
1562,Customer_1562,F,42,Sydney,NSW,Australia,2022-03-01,Premium,Low
1563,Customer_1563,M,26,Manchester,England,UK,2022-03-15,Premium,Medium
1564,Customer_1564,F,64,Munich,Bavaria,Germany,2023-08-09,Regular,Low
1565,Customer_1565,F,38,Toronto,ON,Canada,2022-01-19,Corporate,High
1566,Customer_1566,M,62,Sydney,NSW,Australia,2023-04-07,Premium,Low
1567,Customer_1567,F,21,Munich,Bavaria,Germany,2023-09-29,Premium,High
1568,Customer_1568,F,43,Sydney,NSW,Australia,2023-04-04,Regular,Low
1569,Customer_1569,F,22,Los Angeles,CA,USA,2023-03-25,Corporate,Medium
1570,Customer_1570,F,65,Sydney,NSW,Australia,2023-06-09,Regular,High
1571,Customer_1571,M,59,Munich,Bavaria,Germany,2023-07-02,Regular,High
1572,Customer_1572,F,24,Manchester,England,UK,2023-12-13,Corporate,Low
1573,Customer_1573,M,49,London,England,UK,2022-05-17,Premium,High
1574,Customer_1574,M,18,Austin,TX,USA,2022-10-31,Corporate,Medium
1575,Customer_1575,M,68,Austin,TX,USA,2023-05-01,Regular,Low
1576,Customer_1576,M,33,Sydney,NSW,Australia,2023-12-04,Premium,High
1577,Customer_1577,M,46,Vancouver,BC,Canada,2023-01-11,Premium,Medium
1578,Customer_1578,M,55,Vancouver,BC,Canada,2022-01-15,Premium,High
1579,Customer_1579,M,23,Austin,TX,USA,2023-06-09,Corporate,High
1580,Customer_1580,M,34,Toronto,ON,Canada,2023-01-22,Regular,High
1581,Customer_1581,F,66,Vancouver,BC,Canada,2024-05-16,Premium,Low
1582,Customer_1582,M,56,London,England,UK,2023-06-24,Regular,Low
1583,Customer_1583,M,49,Toronto,ON,Canada,2022-04-15,Regular,Low
1584,Customer_1584,F,66,Munich,Bavaria,Germany,2023-10-26,Premium,High
1585,Customer_1585,F,38,Toronto,ON,Canada,2024-04-21,Corporate,Medium
1586,Customer_1586,M,28,Sydney,NSW,Australia,2023-04-23,Premium,Low
1587,Customer_1587,F,69,Munich,Bavaria,Germany,2022-04-11,Corporate,High
1588,Customer_1588,M,50,Sydney,NSW,Australia,2024-01-24,Regular,Low
1589,Customer_1589,M,63,Sydney,NSW,Australia,2022-04-12,Corporate,High
1590,Customer_1590,M,70,Los Angeles,CA,USA,2023-09-07,Corporate,Low
1591,Customer_1591,M,61,Toronto,ON,Canada,2022-09-11,Premium,Low
1592,Customer_1592,M,66,Munich,Bavaria,Germany,2023-08-02,Regular,Medium
1593,Customer_1593,M,21,Sydney,NSW,Australia,2023-05-16,Premium,High
1594,Customer_1594,M,38,Los Angeles,CA,USA,2022-09-02,Corporate,Medium
1595,Customer_1595,F,26,Los Angeles,CA,USA,2023-06-21,Premium,Medium
1596,Customer_1596,F,36,San Diego,CA,USA,2022-06-08,Corporate,Medium
1597,Customer_1597,M,41,New York,NY,USA,2022-04-27,Corporate,High
1598,Customer_1598,F,68,London,England,UK,2023-02-01,Premium,Low
1599,Customer_1599,F,62,Vancouver,BC,Canada,2022-03-13,Regular,Low
1600,Customer_1600,F,45,Munich,Bavaria,Germany,2023-07-03,Corporate,High
1601,Customer_1601,M,55,New York,NY,USA,2023-04-09,Premium,Low
1602,Customer_1602,M,35,San Diego,CA,USA,2024-03-30,Regular,High
1603,Customer_1603,M,58,San Diego,CA,USA,2023-07-27,Corporate,Low
1604,Customer_1604,M,42,New York,NY,USA,2023-08-27,Premium,Medium
1605,Customer_1605,F,52,Manchester,England,UK,2023-06-30,Regular,Low
1606,Customer_1606,F,56,Vancouver,BC,Canada,2024-03-18,Corporate,Low
1607,Customer_1607,F,33,Toronto,ON,Canada,2023-06-06,Premium,High
1608,Customer_1608,M,39,Munich,Bavaria,Germany,2023-11-21,Regular,High
1609,Customer_1609,M,18,Toronto,ON,Canada,2022-05-16,Premium,High
1610,Customer_1610,F,56,New York,NY,USA,2023-11-01,Premium,Low
1611,Customer_1611,F,43,Los Angeles,CA,USA,2023-07-10,Premium,Medium
1612,Customer_1612,F,66,Sydney,NSW,Australia,2024-05-28,Regular,High
1613,Customer_1613,F,49,Manchester,England,UK,2023-03-24,Regular,Low
1614,Customer_1614,M,41,Sydney,NSW,Australia,2023-12-11,Premium,High
1615,Customer_1615,F,37,Munich,Bavaria,Germany,2022-03-20,Corporate,High
1616,Customer_1616,F,64,Toronto,ON,Canada,2022-02-14,Corporate,Low
1617,Customer_1617,M,69,London,England,UK,2023-01-25,Regular,High
1618,Customer_1618,F,46,Sydney,NSW,Australia,2024-02-19,Regular,High
1619,Customer_1619,F,63,Sydney,NSW,Australia,2022-01-18,Corporate,High
1620,Customer_1620,F,39,Sydney,NSW,Australia,2023-06-02,Corporate,Low
1621,Customer_1621,F,43,Vancouver,BC,Canada,2023-08-25,Regular,High
1622,Customer_1622,F,68,Sydney,NSW,Australia,2022-07-01,Regular,Medium
1623,Customer_1623,F,28,Manchester,England,UK,2023-10-06,Premium,Low
1624,Customer_1624,F,53,Toronto,ON,Canada,2022-08-22,Regular,High
1625,Customer_1625,F,47,Vancouver,BC,Canada,2023-08-04,Regular,Medium
1626,Customer_1626,M,22,Sydney,NSW,Australia,2024-04-28,Corporate,Low
1627,Customer_1627,M,58,Sydney,NSW,Australia,2022-01-10,Corporate,Low
1628,Customer_1628,F,22,Sydney,NSW,Australia,2024-04-06,Premium,Medium
1629,Customer_1629,M,58,Munich,Bavaria,Germany,2023-11-12,Premium,Medium
1630,Customer_1630,F,19,Munich,Bavaria,Germany,2024-05-10,Premium,Medium
1631,Customer_1631,F,50,Manchester,England,UK,2022-10-18,Premium,Medium
1632,Customer_1632,F,67,Austin,TX,USA,2023-11-26,Corporate,Medium
1633,Customer_1633,M,53,Toronto,ON,Canada,2023-03-15,Premium,High
1634,Customer_1634,F,37,Toronto,ON,Canada,2024-01-22,Regular,Low
1635,Customer_1635,F,21,Manchester,England,UK,2022-07-23,Premium,Medium
1636,Customer_1636,F,55,London,England,UK,2022-10-31,Corporate,Low
1637,Customer_1637,F,35,Sydney,NSW,Australia,2023-12-29,Corporate,Low
1638,Customer_1638,M,67,Munich,Bavaria,Germany,2023-05-23,Corporate,Medium
1639,Customer_1639,F,46,Sydney,NSW,Australia,2023-01-07,Regular,Medium
1640,Customer_1640,F,44,Sydney,NSW,Australia,2022-01-14,Premium,Medium
1641,Customer_1641,F,63,Vancouver,BC,Canada,2023-02-05,Regular,Medium
1642,Customer_1642,M,60,Sydney,NSW,Australia,2022-11-10,Corporate,High
1643,Customer_1643,F,30,Munich,Bavaria,Germany,2024-04-13,Regular,High
1644,Customer_1644,F,21,Toronto,ON,Canada,2022-08-01,Premium,High
1645,Customer_1645,F,26,Toronto,ON,Canada,2024-03-19,Corporate,Low
1646,Customer_1646,M,29,Sydney,NSW,Australia,2024-03-23,Corporate,Low
1647,Customer_1647,M,29,San Diego,CA,USA,2023-11-06,Regular,Medium
1648,Customer_1648,F,45,Dallas,TX,USA,2022-01-02,Corporate,Low
1649,Customer_1649,M,42,Munich,Bavaria,Germany,2024-05-14,Corporate,High
1650,Customer_1650,F,27,Munich,Bavaria,Germany,2023-03-25,Regular,High
1651,Customer_1651,F,28,New York,NY,USA,2023-04-20,Regular,High
1652,Customer_1652,F,63,London,England,UK,2024-01-08,Regular,Medium
1653,Customer_1653,M,46,Munich,Bavaria,Germany,2024-04-18,Premium,Medium
1654,Customer_1654,F,32,Munich,Bavaria,Germany,2022-05-18,Corporate,Low
1655,Customer_1655,M,65,Sydney,NSW,Australia,2022-06-30,Corporate,Low
1656,Customer_1656,F,26,Munich,Bavaria,Germany,2024-04-20,Premium,Medium
1657,Customer_1657,F,26,Manchester,England,UK,2022-11-30,Premium,Low
1658,Customer_1658,F,20,Munich,Bavaria,Germany,2023-06-28,Premium,Medium
1659,Customer_1659,M,63,Munich,Bavaria,Germany,2022-01-11,Corporate,Medium
1660,Customer_1660,F,69,New York,NY,USA,2022-02-25,Regular,Low
1661,Customer_1661,M,42,San Diego,CA,USA,2023-08-29,Premium,High
1662,Customer_1662,M,66,Austin,TX,USA,2022-06-24,Corporate,High
1663,Customer_1663,F,23,Austin,TX,USA,2022-11-10,Regular,Medium
1664,Customer_1664,F,47,Sydney,NSW,Australia,2022-05-28,Regular,High
1665,Customer_1665,F,39,London,England,UK,2022-03-25,Premium,Medium
1666,Customer_1666,F,34,Manchester,England,UK,2022-05-14,Premium,High
1667,Customer_1667,F,47,New York,NY,USA,2024-06-06,Premium,High
1668,Customer_1668,F,50,Manchester,England,UK,2022-07-18,Regular,High
1669,Customer_1669,M,48,Sydney,NSW,Australia,2023-04-26,Premium,High
1670,Customer_1670,F,44,Toronto,ON,Canada,2022-01-01,Corporate,Low
1671,Customer_1671,M,21,London,England,UK,2024-06-16,Regular,Medium
1672,Customer_1672,F,38,Vancouver,BC,Canada,2022-06-25,Regular,Low
1673,Customer_1673,F,27,Sydney,NSW,Australia,2022-07-30,Premium,Low
1674,Customer_1674,M,57,Sydney,NSW,Australia,2023-07-27,Regular,High
1675,Customer_1675,M,33,London,England,UK,2023-10-06,Premium,Medium
1676,Customer_1676,F,37,Sydney,NSW,Australia,2023-11-09,Premium,High
1677,Customer_1677,M,35,Sydney,NSW,Australia,2024-01-21,Regular,Medium
1678,Customer_1678,M,40,San Diego,CA,USA,2024-04-19,Regular,Low
1679,Customer_1679,F,24,Dallas,TX,USA,2024-05-25,Corporate,High
1680,Customer_1680,F,49,London,England,UK,2022-05-21,Corporate,Low
1681,Customer_1681,F,33,Vancouver,BC,Canada,2022-08-25,Corporate,High
1682,Customer_1682,M,61,Sydney,NSW,Australia,2023-07-03,Regular,Medium
1683,Customer_1683,F,37,Munich,Bavaria,Germany,2023-10-23,Premium,Low
1684,Customer_1684,F,61,Sydney,NSW,Australia,2023-04-22,Premium,Low
1685,Customer_1685,M,39,Toronto,ON,Canada,2024-01-29,Corporate,Medium
1686,Customer_1686,F,37,Sydney,NSW,Australia,2023-03-02,Premium,Low
1687,Customer_1687,M,62,Sydney,NSW,Australia,2024-01-22,Regular,Medium
1688,Customer_1688,M,53,Manchester,England,UK,2023-01-11,Premium,Low
1689,Customer_1689,F,23,Vancouver,BC,Canada,2022-07-25,Corporate,High
1690,Customer_1690,F,56,Sydney,NSW,Australia,2022-12-06,Corporate,Medium
1691,Customer_1691,M,39,Manchester,England,UK,2024-04-18,Regular,High
1692,Customer_1692,M,44,Sydney,NSW,Australia,2024-05-31,Corporate,High
1693,Customer_1693,M,51,Sydney,NSW,Australia,2022-07-07,Corporate,Low
1694,Customer_1694,F,45,Sydney,NSW,Australia,2023-05-04,Corporate,Medium
1695,Customer_1695,M,58,Munich,Bavaria,Germany,2022-10-04,Regular,Medium
1696,Customer_1696,M,35,Munich,Bavaria,Germany,2024-05-11,Corporate,High
1697,Customer_1697,M,59,San Diego,CA,USA,2022-03-30,Corporate,Medium
1698,Customer_1698,M,47,Sydney,NSW,Australia,2024-06-13,Corporate,Low
1699,Customer_1699,F,61,Sydney,NSW,Australia,2023-08-25,Corporate,Medium
1700,Customer_1700,F,62,London,England,UK,2022-11-21,Premium,Low
1701,Customer_1701,M,62,Munich,Bavaria,Germany,2022-10-02,Corporate,High
1702,Customer_1702,F,45,Austin,TX,USA,2023-06-30,Corporate,High
1703,Customer_1703,M,39,London,England,UK,2022-05-04,Corporate,Medium
1704,Customer_1704,M,67,San Diego,CA,USA,2024-02-27,Regular,Low
1705,Customer_1705,M,56,Sydney,NSW,Australia,2023-02-19,Premium,High
1706,Customer_1706,F,29,Munich,Bavaria,Germany,2022-11-20,Corporate,Low
1707,Customer_1707,M,34,Vancouver,BC,Canada,2024-03-30,Premium,High
1708,Customer_1708,F,49,Munich,Bavaria,Germany,2024-03-13,Corporate,Low
1709,Customer_1709,F,36,Vancouver,BC,Canada,2022-08-25,Premium,Medium
1710,Customer_1710,F,65,Toronto,ON,Canada,2022-01-28,Premium,High
1711,Customer_1711,M,34,Sydney,NSW,Australia,2024-03-12,Regular,High
1712,Customer_1712,F,31,Austin,TX,USA,2024-02-15,Corporate,High
1713,Customer_1713,M,26,Toronto,ON,Canada,2023-12-11,Corporate,Medium
1714,Customer_1714,F,25,Manchester,England,UK,2023-02-09,Premium,High
1715,Customer_1715,M,30,San Diego,CA,USA,2023-01-12,Premium,High
1716,Customer_1716,M,28,Toronto,ON,Canada,2022-07-07,Premium,High
1717,Customer_1717,M,60,Toronto,ON,Canada,2023-10-19,Premium,Low
1718,Customer_1718,F,41,Vancouver,BC,Canada,2023-10-24,Corporate,Medium
1719,Customer_1719,M,29,Manchester,England,UK,2024-05-17,Corporate,High
1720,Customer_1720,F,30,Sydney,NSW,Australia,2022-11-19,Corporate,Medium
1721,Customer_1721,M,34,Austin,TX,USA,2022-03-30,Premium,High
1722,Customer_1722,M,19,Austin,TX,USA,2022-01-18,Premium,Medium
1723,Customer_1723,F,53,Munich,Bavaria,Germany,2023-08-31,Premium,Low
1724,Customer_1724,F,18,Munich,Bavaria,Germany,2023-02-06,Regular,High
1725,Customer_1725,F,65,Vancouver,BC,Canada,2022-10-09,Corporate,High
1726,Customer_1726,M,30,New York,NY,USA,2023-02-07,Premium,Low
1727,Customer_1727,F,47,London,England,UK,2022-06-13,Premium,High
1728,Customer_1728,M,70,Munich,Bavaria,Germany,2024-04-08,Regular,Medium
1729,Customer_1729,F,51,Dallas,TX,USA,2023-01-04,Corporate,Medium
1730,Customer_1730,F,18,London,England,UK,2024-06-14,Corporate,Medium
1731,Customer_1731,M,46,Sydney,NSW,Australia,2023-02-01,Regular,Medium
1732,Customer_1732,F,56,Manchester,England,UK,2022-12-19,Premium,Low
1733,Customer_1733,M,50,Sydney,NSW,Australia,2023-07-28,Regular,Low
1734,Customer_1734,M,23,London,England,UK,2023-08-18,Premium,Low
1735,Customer_1735,F,68,Austin,TX,USA,2022-02-28,Premium,High
1736,Customer_1736,M,20,Los Angeles,CA,USA,2022-09-26,Premium,High
1737,Customer_1737,F,48,Sydney,NSW,Australia,2022-06-10,Corporate,Medium
1738,Customer_1738,M,42,Sydney,NSW,Australia,2024-01-29,Premium,High
1739,Customer_1739,F,33,London,England,UK,2024-01-07,Corporate,Medium
1740,Customer_1740,M,68,Sydney,NSW,Australia,2024-01-02,Corporate,High
1741,Customer_1741,F,35,Sydney,NSW,Australia,2024-01-11,Corporate,High
1742,Customer_1742,M,41,London,England,UK,2022-11-27,Regular,Medium
1743,Customer_1743,F,34,London,England,UK,2024-01-13,Corporate,Medium
1744,Customer_1744,F,68,Munich,Bavaria,Germany,2023-10-12,Premium,Medium
1745,Customer_1745,F,26,New York,NY,USA,2022-07-09,Corporate,Low
1746,Customer_1746,F,42,Munich,Bavaria,Germany,2023-10-08,Regular,High
1747,Customer_1747,M,70,Munich,Bavaria,Germany,2023-03-22,Regular,High
1748,Customer_1748,F,55,Toronto,ON,Canada,2022-03-06,Premium,High
1749,Customer_1749,M,44,London,England,UK,2023-01-29,Corporate,Medium
1750,Customer_1750,M,18,New York,NY,USA,2024-05-06,Regular,Medium
1751,Customer_1751,F,57,Toronto,ON,Canada,2023-10-29,Corporate,Low
1752,Customer_1752,M,56,London,England,UK,2022-10-14,Premium,Medium
1753,Customer_1753,F,63,Sydney,NSW,Australia,2023-12-11,Regular,Medium
1754,Customer_1754,M,22,Los Angeles,CA,USA,2023-01-07,Corporate,Medium
1755,Customer_1755,F,43,Toronto,ON,Canada,2024-01-22,Corporate,Medium
1756,Customer_1756,F,54,Vancouver,BC,Canada,2023-02-11,Regular,Medium
1757,Customer_1757,M,67,New York,NY,USA,2022-07-19,Premium,Low
1758,Customer_1758,M,21,Vancouver,BC,Canada,2022-01-11,Corporate,Low
1759,Customer_1759,F,42,Manchester,England,UK,2024-02-24,Premium,Medium
1760,Customer_1760,M,29,New York,NY,USA,2022-04-06,Corporate,High
1761,Customer_1761,F,38,Austin,TX,USA,2024-04-24,Premium,Medium
1762,Customer_1762,F,41,Sydney,NSW,Australia,2022-11-28,Corporate,High
1763,Customer_1763,M,61,Sydney,NSW,Australia,2023-08-28,Corporate,High
1764,Customer_1764,F,70,Manchester,England,UK,2022-03-23,Premium,High
1765,Customer_1765,F,25,Toronto,ON,Canada,2022-02-14,Regular,High
1766,Customer_1766,F,53,Munich,Bavaria,Germany,2024-01-31,Corporate,High
1767,Customer_1767,M,62,New York,NY,USA,2022-01-08,Corporate,Low
1768,Customer_1768,M,64,Sydney,NSW,Australia,2023-06-21,Regular,Low
1769,Customer_1769,M,60,Manchester,England,UK,2022-06-15,Regular,Low
1770,Customer_1770,F,19,Manchester,England,UK,2022-06-23,Premium,High
1771,Customer_1771,M,62,Sydney,NSW,Australia,2024-05-23,Regular,High
1772,Customer_1772,M,51,Munich,Bavaria,Germany,2024-04-06,Regular,Low
1773,Customer_1773,M,47,Vancouver,BC,Canada,2023-08-30,Premium,Medium
1774,Customer_1774,F,64,Munich,Bavaria,Germany,2023-08-22,Premium,Medium
1775,Customer_1775,M,54,Vancouver,BC,Canada,2022-05-31,Corporate,Low
1776,Customer_1776,M,21,Toronto,ON,Canada,2023-05-05,Regular,Low
1777,Customer_1777,M,64,Manchester,England,UK,2022-12-10,Regular,Medium
1778,Customer_1778,M,53,Toronto,ON,Canada,2023-11-03,Regular,Medium
1779,Customer_1779,F,30,New York,NY,USA,2022-11-10,Premium,Medium
1780,Customer_1780,F,54,Vancouver,BC,Canada,2022-08-11,Corporate,Low
1781,Customer_1781,M,70,Toronto,ON,Canada,2022-08-23,Premium,High
1782,Customer_1782,F,54,Toronto,ON,Canada,2023-01-26,Corporate,Medium
1783,Customer_1783,F,60,London,England,UK,2022-07-29,Premium,Low
1784,Customer_1784,F,42,Munich,Bavaria,Germany,2023-05-01,Corporate,Low
1785,Customer_1785,M,21,New York,NY,USA,2023-09-10,Corporate,Low
1786,Customer_1786,F,18,New York,NY,USA,2023-05-05,Corporate,Low
1787,Customer_1787,F,25,London,England,UK,2023-07-07,Regular,High
1788,Customer_1788,M,21,Munich,Bavaria,Germany,2023-08-27,Corporate,Medium
1789,Customer_1789,F,31,Vancouver,BC,Canada,2023-09-19,Regular,Medium
